nanoseconds,logic,logic
332916,1,0
333000,1,0
333083,1,0
333166,1,0
333250,1,0
333333,1,0
333416,1,0
333500,1,0
333583,1,0
333666,1,0
333750,1,0
333833,1,0
333916,1,0
334000,1,0
334083,1,0
334166,1,0
334250,1,0
334333,1,0
334416,1,0
334500,1,0
334583,1,0
334666,1,0
334750,1,1
334833,1,1
334916,1,1
335000,1,1
335083,1,1
335166,1,1
335250,1,1
335333,1,1
335416,1,1
335500,1,1
335583,1,1
335666,1,1
335750,1,1
335833,1,1
335916,1,1
336000,1,1
336083,1,1
336166,1,1
336250,1,1
336333,1,1
336416,1,1
336500,1,1
336583,1,1
336666,1,1
336750,1,1
336833,1,1
336916,1,1
337000,1,1
337083,1,1
337166,1,1
337250,1,1
337333,1,1
337416,1,1
337500,1,1
337583,1,1
337666,1,1
337750,1,1
337833,1,1
337916,1,1
338000,1,1
338083,1,1
338166,1,1
338250,1,1
338333,1,1
338416,1,1
338500,1,1
338583,1,1
338666,1,1
338750,1,1
338833,1,1
338916,1,1
339000,1,1
339083,1,1
339166,1,1
339250,1,1
339333,1,1
339416,1,1
339500,1,1
339583,1,1
339666,1,0
339750,1,0
339833,1,0
339916,1,0
340000,1,0
340083,1,0
340166,1,0
340250,1,0
340333,1,0
340416,1,0
340500,1,0
340583,1,0
340666,1,0
340750,1,0
340833,1,0
340916,1,0
341000,1,0
341083,1,0
341166,1,0
341250,1,0
341333,1,0
341416,1,0
341500,1,0
341583,1,0
341666,1,0
341750,1,0
341833,1,0
341916,1,0
342000,1,0
342083,1,0
342166,1,0
342250,1,0
342333,1,0
342416,1,0
342500,1,0
342583,1,0
342666,1,0
342750,1,0
342833,1,0
342916,1,0
343000,1,0
343083,1,0
343166,1,0
343250,1,0
343333,1,0
343416,1,0
343500,1,0
343583,1,0
343666,1,0
343750,1,0
343833,1,0
343916,1,0
344000,1,0
344083,1,0
344166,1,0
344250,1,0
344333,1,0
344416,1,0
344500,1,0
344583,1,0
344666,1,0
344750,1,1
344833,1,1
344916,1,1
345000,1,1
345083,1,1
345166,1,1
345250,1,1
345333,1,1
345416,1,1
345500,1,1
345583,1,1
345666,1,1
345750,1,1
345833,1,1
345916,1,1
346000,1,1
346083,1,1
346166,1,1
346250,1,1
346333,1,1
346416,1,1
346500,1,1
346583,1,1
346666,1,1
346750,1,1
346833,1,1
346916,1,1
347000,1,1
347083,1,1
347166,1,1
347250,1,1
347333,1,1
347416,1,1
347500,1,1
347583,1,1
347666,1,1
347750,1,1
347833,1,1
347916,1,1
348000,1,1
348083,1,1
348166,1,1
348250,1,1
348333,1,1
348416,1,1
348500,1,1
348583,1,1
348666,1,1
348750,1,1
348833,1,1
348916,1,1
349000,1,1
349083,1,1
349166,1,1
349250,1,1
349333,1,1
349416,1,1
349500,1,1
349583,1,1
349666,1,0
349750,1,0
349833,1,0
349916,1,0
350000,1,0
350083,1,0
350166,1,0
350250,1,0
350333,1,0
350416,1,0
350500,1,0
350583,1,0
350666,1,0
350750,1,0
350833,1,0
350916,1,0
351000,1,0
351083,1,0
351166,1,0
351250,1,0
351333,1,0
351416,1,0
351500,1,0
351583,1,0
351666,1,0
351750,1,0
351833,1,0
351916,1,0
352000,1,0
352083,1,0
352166,1,0
352250,1,0
352333,1,0
352416,1,0
352500,1,0
352583,1,0
352666,1,0
352750,1,0
352833,1,0
352916,1,0
353000,1,0
353083,1,0
353166,1,0
353250,1,0
353333,1,0
353416,1,0
353500,1,0
353583,1,0
353666,1,0
353750,1,0
353833,1,0
353916,1,0
354000,1,0
354083,1,0
354166,1,0
354250,1,0
354333,1,0
354416,1,0
354500,1,0
354583,1,0
354666,1,0
354750,1,1
354833,1,1
354916,1,1
355000,1,1
355083,1,1
355166,1,1
355250,1,1
355333,1,1
355416,1,1
355500,1,1
355583,1,1
355666,1,1
355750,1,1
355833,1,1
355916,1,1
356000,1,1
356083,1,1
356166,1,1
356250,1,1
356333,1,1
356416,1,1
356500,1,1
356583,1,1
356666,1,1
356750,1,1
356833,1,1
356916,1,1
357000,1,1
357083,1,1
357166,1,1
357250,1,1
357333,1,1
357416,1,1
357500,1,1
357583,1,1
357666,1,1
357750,1,1
357833,1,1
357916,1,1
358000,1,1
358083,1,1
358166,1,1
358250,1,1
358333,1,1
358416,1,1
358500,1,1
358583,1,1
358666,1,1
358750,1,1
358833,1,1
358916,1,1
359000,1,1
359083,1,1
359166,1,1
359250,1,1
359333,1,1
359416,1,1
359500,1,1
359583,1,1
359666,1,0
359750,1,0
359833,1,0
359916,1,0
360000,1,0
360083,1,0
360166,1,0
360250,1,0
360333,1,0
360416,1,0
360500,1,0
360583,1,0
360666,1,0
360750,1,0
360833,1,0
360916,1,0
361000,1,0
361083,1,0
361166,1,0
361250,1,0
361333,1,0
361416,1,0
361500,1,0
361583,1,0
361666,1,0
361750,1,0
361833,1,0
361916,1,0
362000,1,0
362083,1,0
362166,1,0
362250,1,0
362333,1,0
362416,1,0
362500,1,0
362583,1,0
362666,1,0
362750,1,0
362833,1,0
362916,1,0
363000,1,0
363083,1,0
363166,1,0
363250,1,0
363333,1,0
363416,1,0
363500,1,0
363583,1,0
363666,1,0
363750,1,0
363833,1,0
363916,1,0
364000,1,0
364083,1,0
364166,1,0
364250,1,0
364333,1,0
364416,1,0
364500,1,0
364583,1,0
364666,1,0
364750,1,1
364833,1,1
364916,1,1
365000,1,1
365083,1,1
365166,1,1
365250,1,1
365333,1,1
365416,1,1
365500,1,1
365583,1,1
365666,1,1
365750,1,1
365833,1,1
365916,1,1
366000,1,1
366083,1,1
366166,1,1
366250,1,1
366333,1,1
366416,1,1
366500,1,1
366583,1,1
366666,1,1
366750,1,1
366833,1,1
366916,1,1
367000,1,1
367083,1,1
367166,1,1
367250,1,1
367333,1,1
367416,1,1
367500,1,1
367583,1,1
367666,1,1
367750,1,1
367833,1,1
367916,1,1
368000,1,1
368083,1,1
368166,1,1
368250,1,1
368333,1,1
368416,1,1
368500,1,1
368583,1,1
368666,1,1
368750,1,1
368833,1,1
368916,1,1
369000,1,1
369083,1,1
369166,1,1
369250,1,1
369333,1,1
369416,1,1
369500,1,1
369583,1,1
369666,1,0
369750,1,0
369833,1,0
369916,1,0
370000,1,0
370083,1,0
370166,1,0
370250,1,0
370333,1,0
370416,1,0
370500,1,0
370583,1,0
370666,1,0
370750,1,0
370833,1,0
370916,1,0
371000,1,0
371083,1,0
371166,1,0
371250,1,0
371333,1,0
371416,1,0
371500,1,0
371583,1,0
371666,1,0
371750,1,0
371833,1,0
371916,1,0
372000,1,0
372083,1,0
372166,1,0
372250,1,0
372333,1,0
372416,1,0
372500,1,0
372583,1,0
372666,1,0
372750,1,0
372833,1,0
372916,1,0
373000,1,0
373083,1,0
373166,1,0
373250,1,0
373333,1,0
373416,1,0
373500,1,0
373583,1,0
373666,1,0
373750,1,0
373833,1,0
373916,1,0
374000,1,0
374083,1,0
374166,1,0
374250,1,0
374333,1,0
374416,1,0
374500,1,0
374583,1,0
374666,1,0
374750,1,1
374833,1,1
374916,1,1
375000,1,1
375083,1,1
375166,1,1
375250,1,1
375333,1,1
375416,1,1
375500,1,1
375583,1,1
375666,1,1
375750,1,1
375833,1,1
375916,1,1
376000,1,1
376083,1,1
376166,1,1
376250,1,1
376333,1,1
376416,1,1
376500,1,1
376583,1,1
376666,1,1
376750,1,1
376833,1,1
376916,1,1
377000,1,1
377083,1,1
377166,1,1
377250,1,1
377333,1,1
377416,1,1
377500,1,1
377583,1,1
377666,1,1
377750,1,1
377833,1,1
377916,1,1
378000,1,1
378083,1,1
378166,1,1
378250,1,1
378333,1,1
378416,1,1
378500,1,1
378583,1,1
378666,1,1
378750,1,1
378833,1,1
378916,1,1
379000,1,1
379083,1,1
379166,1,1
379250,1,1
379333,1,1
379416,1,1
379500,1,1
379583,1,1
379666,1,0
379750,0,0
379833,0,0
379916,0,0
380000,0,0
380083,0,0
380166,0,0
380250,0,0
380333,0,0
380416,0,0
380500,0,0
380583,0,0
380666,0,0
380750,0,0
380833,0,0
380916,0,0
381000,0,0
381083,0,0
381166,0,0
381250,0,0
381333,0,0
381416,0,0
381500,0,0
381583,0,0
381666,0,0
381750,0,0
381833,0,0
381916,0,0
382000,0,0
382083,0,0
382166,0,0
382250,0,0
382333,0,0
382416,0,0
382500,0,0
382583,0,0
382666,0,0
382750,0,0
382833,0,0
382916,0,0
383000,0,0
383083,0,0
383166,0,0
383250,0,0
383333,0,0
383416,0,0
383500,0,0
383583,0,0
383666,0,0
383750,0,0
383833,0,0
383916,0,0
384000,0,0
384083,0,0
384166,0,0
384250,0,0
384333,0,0
384416,0,0
384500,0,0
384583,0,0
384666,0,1
384750,0,1
384833,0,1
384916,0,1
385000,0,1
385083,0,1
385166,0,1
385250,0,1
385333,0,1
385416,0,1
385500,0,1
385583,0,1
385666,0,1
385750,0,1
385833,0,1
385916,0,1
386000,0,1
386083,0,1
386166,0,1
386250,0,1
386333,0,1
386416,0,1
386500,0,1
386583,0,1
386666,0,1
386750,0,1
386833,0,1
386916,0,1
387000,0,1
387083,0,1
387166,0,1
387250,0,1
387333,0,1
387416,0,1
387500,0,1
387583,0,1
387666,0,1
387750,0,1
387833,0,1
387916,0,1
388000,0,1
388083,0,1
388166,0,1
388250,0,1
388333,0,1
388416,0,1
388500,0,1
388583,0,1
388666,0,1
388750,0,1
388833,0,1
388916,0,1
389000,0,1
389083,0,1
389166,0,1
389250,0,1
389333,0,1
389416,0,1
389500,0,1
389583,0,1
389666,1,0
389750,1,0
389833,1,0
389916,1,0
390000,1,0
390083,1,0
390166,1,0
390250,1,0
390333,1,0
390416,1,0
390500,1,0
390583,1,0
390666,1,0
390750,1,0
390833,1,0
390916,1,0
391000,1,0
391083,1,0
391166,1,0
391250,1,0
391333,1,0
391416,1,0
391500,1,0
391583,1,0
391666,1,0
391750,1,0
391833,1,0
391916,1,0
392000,1,0
392083,1,0
392166,1,0
392250,1,0
392333,1,0
392416,1,0
392500,1,0
392583,1,0
392666,1,0
392750,1,0
392833,1,0
392916,1,0
393000,1,0
393083,1,0
393166,1,0
393250,1,0
393333,1,0
393416,1,0
393500,1,0
393583,1,0
393666,1,0
393750,1,0
393833,1,0
393916,1,0
394000,1,0
394083,1,0
394166,1,0
394250,1,0
394333,1,0
394416,1,0
394500,1,0
394583,1,0
394666,1,1
394750,1,1
394833,1,1
394916,1,1
395000,1,1
395083,1,1
395166,1,1
395250,1,1
395333,1,1
395416,1,1
395500,1,1
395583,1,1
395666,1,1
395750,1,1
395833,1,1
395916,1,1
396000,1,1
396083,1,1
396166,1,1
396250,1,1
396333,1,1
396416,1,1
396500,1,1
396583,1,1
396666,1,1
396750,1,1
396833,1,1
396916,1,1
397000,1,1
397083,1,1
397166,1,1
397250,1,1
397333,1,1
397416,1,1
397500,1,1
397583,1,1
397666,1,1
397750,1,1
397833,1,1
397916,1,1
398000,1,1
398083,1,1
398166,1,1
398250,1,1
398333,1,1
398416,1,1
398500,1,1
398583,1,1
398666,1,1
398750,1,1
398833,1,1
398916,1,1
399000,1,1
399083,1,1
399166,1,1
399250,1,1
399333,1,1
399416,1,1
399500,1,1
399583,1,0
399666,1,0
399750,1,0
399833,1,0
399916,1,0
400000,1,0
400083,1,0
400166,1,0
400250,1,0
400333,1,0
400416,1,0
400500,1,0
400583,1,0
400666,1,0
400750,1,0
400833,1,0
400916,1,0
401000,1,0
401083,1,0
401166,1,0
401250,1,0
401333,1,0
401416,1,0
401500,1,0
401583,1,0
401666,1,0
401750,1,0
401833,1,0
401916,1,0
402000,1,0
402083,1,0
402166,1,0
402250,1,0
402333,1,0
402416,1,0
402500,1,0
402583,1,0
402666,1,0
402750,1,0
402833,1,0
402916,1,0
403000,1,0
403083,1,0
403166,1,0
403250,1,0
403333,1,0
403416,1,0
403500,1,0
403583,1,0
403666,1,0
403750,1,0
403833,1,0
403916,1,0
404000,1,0
404083,1,0
404166,1,0
404250,1,0
404333,1,0
404416,1,0
404500,1,0
404583,1,0
404666,1,1
404750,1,1
404833,1,1
404916,1,1
405000,1,1
405083,1,1
405166,1,1
405250,1,1
405333,1,1
405416,1,1
405500,1,1
405583,1,1
405666,1,1
405750,1,1
405833,1,1
405916,1,1
406000,1,1
406083,1,1
406166,1,1
406250,1,1
406333,1,1
406416,1,1
406500,1,1
406583,1,1
406666,1,1
406750,1,1
406833,1,1
406916,1,1
407000,1,1
407083,1,1
407166,1,1
407250,1,1
407333,1,1
407416,1,1
407500,1,1
407583,1,1
407666,1,1
407750,1,1
407833,1,1
407916,1,1
408000,1,1
408083,1,1
408166,1,1
408250,1,1
408333,1,1
408416,1,1
408500,1,1
408583,1,1
408666,1,1
408750,1,1
408833,1,1
408916,1,1
409000,1,1
409083,1,1
409166,1,1
409250,1,1
409333,1,1
409416,1,1
409500,1,1
409583,1,0
409666,1,0
409750,1,0
409833,1,0
409916,1,0
410000,0,0
410083,0,0
410166,0,0
410250,0,0
410333,0,0
410416,0,0
410500,0,0
410583,0,0
410666,0,0
410750,0,0
410833,0,0
410916,0,0
411000,0,0
411083,0,0
411166,0,0
411250,0,0
411333,0,0
411416,0,0
411500,0,0
411583,0,0
411666,0,0
411750,0,0
411833,0,0
411916,0,0
412000,0,0
412083,0,0
412166,0,0
412250,0,0
412333,0,0
412416,0,0
412500,0,0
412583,0,0
412666,0,0
412750,0,0
412833,0,0
412916,0,0
413000,0,0
413083,0,0
413166,0,0
413250,0,0
413333,0,0
413416,0,0
413500,0,0
413583,0,0
413666,0,0
413750,0,0
413833,0,0
413916,0,0
414000,0,0
414083,0,0
414166,0,0
414250,0,0
414333,0,0
414416,0,0
414500,0,0
414583,0,0
414666,0,1
414750,0,1
414833,0,1
414916,0,1
415000,0,1
415083,0,1
415166,0,1
415250,0,1
415333,0,1
415416,0,1
415500,0,1
415583,0,1
415666,0,1
415750,0,1
415833,0,1
415916,0,1
416000,0,1
416083,0,1
416166,0,1
416250,0,1
416333,0,1
416416,0,1
416500,0,1
416583,0,1
416666,0,1
416750,0,1
416833,0,1
416916,0,1
417000,0,1
417083,0,1
417166,0,1
417250,0,1
417333,0,1
417416,0,1
417500,0,1
417583,0,1
417666,0,1
417750,0,1
417833,0,1
417916,0,1
418000,0,1
418083,0,1
418166,0,1
418250,0,1
418333,0,1
418416,0,1
418500,0,1
418583,0,1
418666,0,1
418750,0,1
418833,0,1
418916,0,1
419000,0,1
419083,0,1
419166,0,1
419250,0,1
419333,0,1
419416,0,1
419500,0,1
419583,0,0
419666,0,0
419750,0,0
419833,0,0
419916,0,0
420000,1,0
420083,1,0
420166,1,0
420250,1,0
420333,1,0
420416,1,0
420500,1,0
420583,1,0
420666,1,0
420750,1,0
420833,1,0
420916,1,0
421000,1,0
421083,1,0
421166,1,0
421250,1,0
421333,1,0
421416,1,0
421500,1,0
421583,1,0
421666,1,0
421750,1,0
421833,1,0
421916,1,0
422000,1,0
422083,1,0
422166,1,0
422250,1,0
422333,1,0
422416,1,0
422500,1,0
422583,1,0
422666,1,0
422750,1,0
422833,1,0
422916,1,0
423000,1,0
423083,1,0
423166,1,0
423250,1,0
423333,1,0
423416,1,0
423500,1,0
423583,1,0
423666,1,0
423750,1,0
423833,1,0
423916,1,0
424000,1,0
424083,1,0
424166,1,0
424250,1,0
424333,1,0
424416,1,0
424500,1,0
424583,1,0
424666,1,1
424750,1,1
424833,1,1
424916,1,1
425000,1,1
425083,1,1
425166,1,1
425250,1,1
425333,1,1
425416,1,1
425500,1,1
425583,1,1
425666,1,1
425750,1,1
425833,1,1
425916,1,1
426000,1,1
426083,1,1
426166,1,1
426250,1,1
426333,1,1
426416,1,1
426500,1,1
426583,1,1
426666,1,1
426750,1,1
426833,1,1
426916,1,1
427000,1,1
427083,1,1
427166,1,1
427250,1,1
427333,1,1
427416,1,1
427500,1,1
427583,1,1
427666,1,1
427750,1,1
427833,1,1
427916,1,1
428000,1,1
428083,1,1
428166,1,1
428250,1,1
428333,1,1
428416,1,1
428500,1,1
428583,1,1
428666,1,1
428750,1,1
428833,1,1
428916,1,1
429000,1,1
429083,1,1
429166,1,1
429250,1,1
429333,1,1
429416,1,1
429500,1,1
429583,1,0
429666,0,0
429750,0,0
429833,0,0
429916,0,0
430000,0,0
430083,0,0
430166,0,0
430250,0,0
430333,0,0
430416,0,0
430500,0,0
430583,0,0
430666,0,0
430750,0,0
430833,0,0
430916,0,0
431000,0,0
431083,0,0
431166,0,0
431250,0,0
431333,0,0
431416,0,0
431500,0,0
431583,0,0
431666,0,0
431750,0,0
431833,0,0
431916,0,0
432000,0,0
432083,0,0
432166,0,0
432250,0,0
432333,0,0
432416,0,0
432500,0,0
432583,0,0
432666,0,0
432750,0,0
432833,0,0
432916,0,0
433000,0,0
433083,0,0
433166,0,0
433250,0,0
433333,0,0
433416,0,0
433500,0,0
433583,0,0
433666,0,0
433750,0,0
433833,0,0
433916,0,0
434000,0,0
434083,0,0
434166,0,0
434250,0,0
434333,0,0
434416,0,0
434500,0,0
434583,0,0
434666,0,1
434750,0,1
434833,0,1
434916,0,1
435000,0,1
435083,0,1
435166,0,1
435250,0,1
435333,0,1
435416,0,1
435500,0,1
435583,0,1
435666,0,1
435750,0,1
435833,0,1
435916,0,1
436000,0,1
436083,0,1
436166,0,1
436250,0,1
436333,0,1
436416,0,1
436500,0,1
436583,0,1
436666,0,1
436750,0,1
436833,0,1
436916,0,1
437000,0,1
437083,0,1
437166,0,1
437250,0,1
437333,0,1
437416,0,1
437500,0,1
437583,0,1
437666,0,1
437750,0,1
437833,0,1
437916,0,1
438000,0,1
438083,0,1
438166,0,1
438250,0,1
438333,0,1
438416,0,1
438500,0,1
438583,0,1
438666,0,1
438750,0,1
438833,0,1
438916,0,1
439000,0,1
439083,0,1
439166,0,1
439250,0,1
439333,0,1
439416,0,1
439500,0,1
439583,0,0
439666,1,0
439750,1,0
439833,1,0
439916,1,0
440000,1,0
440083,1,0
440166,1,0
440250,1,0
440333,1,0
440416,1,0
440500,1,0
440583,1,0
440666,1,0
440750,1,0
440833,1,0
440916,1,0
441000,1,0
441083,1,0
441166,1,0
441250,1,0
441333,1,0
441416,1,0
441500,1,0
441583,1,0
441666,1,0
441750,1,0
441833,1,0
441916,1,0
442000,1,0
442083,1,0
442166,1,0
442250,1,0
442333,1,0
442416,1,0
442500,1,0
442583,1,0
442666,1,0
442750,1,0
442833,1,0
442916,1,0
443000,1,0
443083,1,0
443166,1,0
443250,1,0
443333,1,0
443416,1,0
443500,1,0
443583,1,0
443666,1,0
443750,1,0
443833,1,0
443916,1,0
444000,1,0
444083,1,0
444166,1,0
444250,1,0
444333,1,0
444416,1,0
444500,1,0
444583,1,0
444666,1,1
444750,1,1
444833,1,1
444916,1,1
445000,1,1
445083,1,1
445166,1,1
445250,1,1
445333,1,1
445416,1,1
445500,1,1
445583,1,1
445666,1,1
445750,1,1
445833,1,1
445916,1,1
446000,1,1
446083,1,1
446166,1,1
446250,1,1
446333,1,1
446416,1,1
446500,1,1
446583,1,1
446666,1,1
446750,1,1
446833,1,1
446916,1,1
447000,1,1
447083,1,1
447166,1,1
447250,1,1
447333,1,1
447416,1,1
447500,1,1
447583,1,1
447666,1,1
447750,1,1
447833,1,1
447916,1,1
448000,1,1
448083,1,1
448166,1,1
448250,1,1
448333,1,1
448416,1,1
448500,1,1
448583,1,1
448666,1,1
448750,1,1
448833,1,1
448916,1,1
449000,1,1
449083,1,1
449166,1,1
449250,1,1
449333,1,1
449416,1,1
449500,1,1
449583,1,0
449666,0,0
449750,0,0
449833,0,0
449916,0,0
450000,0,0
450083,0,0
450166,0,0
450250,0,0
450333,0,0
450416,0,0
450500,0,0
450583,0,0
450666,0,0
450750,0,0
450833,0,0
450916,0,0
451000,0,0
451083,0,0
451166,0,0
451250,0,0
451333,0,0
451416,0,0
451500,0,0
451583,0,0
451666,0,0
451750,0,0
451833,0,0
451916,0,0
452000,0,0
452083,0,0
452166,0,0
452250,0,0
452333,0,0
452416,0,0
452500,0,0
452583,0,0
452666,0,0
452750,0,0
452833,0,0
452916,0,0
453000,0,0
453083,0,0
453166,0,0
453250,0,0
453333,0,0
453416,0,0
453500,0,0
453583,0,0
453666,0,0
453750,0,0
453833,0,0
453916,0,0
454000,0,0
454083,0,0
454166,0,0
454250,0,0
454333,0,0
454416,0,0
454500,0,0
454583,0,0
454666,0,1
454750,0,1
454833,0,1
454916,0,1
455000,0,1
455083,0,1
455166,0,1
455250,0,1
455333,0,1
455416,0,1
455500,0,1
455583,0,1
455666,0,1
455750,0,1
455833,0,1
455916,0,1
456000,0,1
456083,0,1
456166,0,1
456250,0,1
456333,0,1
456416,0,1
456500,0,1
456583,0,1
456666,0,1
456750,0,1
456833,0,1
456916,0,1
457000,0,1
457083,0,1
457166,0,1
457250,0,1
457333,0,1
457416,0,1
457500,0,1
457583,0,1
457666,0,1
457750,0,1
457833,0,1
457916,0,1
458000,0,1
458083,0,1
458166,0,1
458250,0,1
458333,0,1
458416,0,1
458500,0,1
458583,0,1
458666,0,1
458750,0,1
458833,0,1
458916,0,1
459000,0,1
459083,0,1
459166,0,1
459250,0,1
459333,0,1
459416,0,1
459500,0,1
459583,0,0
459666,0,0
459750,0,0
459833,0,0
459916,0,0
460000,0,0
460083,0,0
460166,0,0
460250,0,0
460333,0,0
460416,0,0
460500,0,0
460583,0,0
460666,0,0
460750,0,0
460833,0,0
460916,0,0
461000,0,0
461083,0,0
461166,0,0
461250,0,0
461333,0,0
461416,0,0
461500,0,0
461583,0,0
461666,0,0
461750,0,0
461833,0,0
461916,0,0
462000,0,0
462083,0,0
462166,0,0
462250,0,0
462333,0,0
462416,0,0
462500,0,0
462583,0,0
462666,0,0
462750,0,0
462833,0,0
462916,0,0
463000,0,0
463083,0,0
463166,0,0
463250,0,0
463333,0,0
463416,0,0
463500,0,0
463583,0,0
463666,0,0
463750,0,0
463833,0,0
463916,0,0
464000,0,0
464083,0,0
464166,0,0
464250,0,0
464333,0,0
464416,0,0
464500,0,0
464583,0,0
464666,0,1
464750,0,1
464833,0,1
464916,0,1
465000,0,1
465083,0,1
465166,0,1
465250,0,1
465333,0,1
465416,0,1
465500,0,1
465583,0,1
465666,0,1
465750,0,1
465833,0,1
465916,0,1
466000,0,1
466083,0,1
466166,0,1
466250,0,1
466333,0,1
466416,0,1
466500,0,1
466583,0,1
466666,0,1
466750,0,1
466833,0,1
466916,0,1
467000,0,1
467083,0,1
467166,0,1
467250,0,1
467333,0,1
467416,0,1
467500,0,1
467583,0,1
467666,0,1
467750,0,1
467833,0,1
467916,0,1
468000,0,1
468083,0,1
468166,0,1
468250,0,1
468333,0,1
468416,0,1
468500,0,1
468583,0,1
468666,0,1
468750,0,1
468833,0,1
468916,0,1
469000,0,1
469083,0,1
469166,0,1
469250,0,1
469333,0,1
469416,0,1
469500,0,1
469583,0,0
469666,0,0
469750,0,0
469833,0,0
469916,0,0
470000,0,0
470083,0,0
470166,0,0
470250,0,0
470333,0,0
470416,0,0
470500,0,0
470583,0,0
470666,0,0
470750,0,0
470833,0,0
470916,0,0
471000,0,0
471083,0,0
471166,0,0
471250,0,0
471333,0,0
471416,0,0
471500,0,0
471583,0,0
471666,0,0
471750,0,0
471833,0,0
471916,0,0
472000,0,0
472083,0,0
472166,0,0
472250,0,0
472333,0,0
472416,0,0
472500,0,0
472583,0,0
472666,0,0
472750,0,0
472833,0,0
472916,0,0
473000,0,0
473083,0,0
473166,0,0
473250,0,0
473333,0,0
473416,0,0
473500,0,0
473583,0,0
473666,0,0
473750,0,0
473833,0,0
473916,0,0
474000,0,0
474083,0,0
474166,0,0
474250,0,0
474333,0,0
474416,0,0
474500,0,0
474583,0,0
474666,0,1
474750,0,1
474833,0,1
474916,0,1
475000,0,1
475083,0,1
475166,0,1
475250,0,1
475333,0,1
475416,0,1
475500,0,1
475583,0,1
475666,0,1
475750,0,1
475833,0,1
475916,0,1
476000,0,1
476083,0,1
476166,0,1
476250,0,1
476333,0,1
476416,0,1
476500,0,1
476583,0,1
476666,0,1
476750,0,1
476833,0,1
476916,0,1
477000,0,1
477083,0,1
477166,0,1
477250,0,1
477333,0,1
477416,0,1
477500,0,1
477583,0,1
477666,0,1
477750,0,1
477833,0,1
477916,0,1
478000,0,1
478083,0,1
478166,0,1
478250,0,1
478333,0,1
478416,0,1
478500,0,1
478583,0,1
478666,0,1
478750,0,1
478833,0,1
478916,0,1
479000,0,1
479083,0,1
479166,0,1
479250,0,1
479333,0,1
479416,0,1
479500,0,1
479583,0,0
479666,0,0
479750,0,0
479833,0,0
479916,0,0
480000,0,0
480083,0,0
480166,0,0
480250,0,0
480333,0,0
480416,0,0
480500,0,0
480583,0,0
480666,0,0
480750,0,0
480833,0,0
480916,0,0
481000,0,0
481083,0,0
481166,0,0
481250,0,0
481333,0,0
481416,0,0
481500,0,0
481583,0,0
481666,0,0
481750,0,0
481833,0,0
481916,0,0
482000,0,0
482083,0,0
482166,0,0
482250,0,0
482333,0,0
482416,0,0
482500,0,0
482583,0,0
482666,0,0
482750,0,0
482833,0,0
482916,0,0
483000,0,0
483083,0,0
483166,0,0
483250,0,0
483333,0,0
483416,0,0
483500,0,0
483583,0,0
483666,0,0
483750,0,0
483833,0,0
483916,0,0
484000,0,0
484083,0,0
484166,0,0
484250,0,0
484333,0,0
484416,0,0
484500,0,0
484583,0,0
484666,0,1
484750,0,1
484833,0,1
484916,0,1
485000,0,1
485083,0,1
485166,0,1
485250,0,1
485333,0,1
485416,0,1
485500,0,1
485583,0,1
485666,0,1
485750,0,1
485833,0,1
485916,0,1
486000,0,1
486083,0,1
486166,0,1
486250,0,1
486333,0,1
486416,0,1
486500,0,1
486583,0,1
486666,0,1
486750,0,1
486833,0,1
486916,0,1
487000,0,1
487083,0,1
487166,0,1
487250,0,1
487333,0,1
487416,0,1
487500,0,1
487583,0,1
487666,0,1
487750,0,1
487833,0,1
487916,0,1
488000,0,1
488083,0,1
488166,0,1
488250,0,1
488333,0,1
488416,0,1
488500,0,1
488583,0,1
488666,0,1
488750,0,1
488833,0,1
488916,0,1
488999,0,1
489083,0,1
489166,0,1
489250,0,1
489333,0,1
489416,0,1
489500,0,1
489583,0,0
489666,0,0
489749,0,0
489833,0,0
489916,0,0
490000,0,0
490083,0,0
490166,0,0
490250,0,0
490333,0,0
490416,0,0
490500,0,0
490583,0,0
490666,0,0
490750,0,0
490833,0,0
490916,0,0
491000,0,0
491083,0,0
491166,0,0
491250,0,0
491333,0,0
491416,0,0
491499,0,0
491583,0,0
491666,0,0
491750,0,0
491833,0,0
491916,0,0
492000,0,0
492083,0,0
492166,0,0
492249,0,0
492333,0,0
492416,0,0
492500,0,0
492583,0,0
492666,0,0
492750,0,0
492833,0,0
492916,0,0
492999,0,0
493083,0,0
493166,0,0
493250,0,0
493333,0,0
493416,0,0
493500,0,0
493583,0,0
493666,0,0
493750,0,0
493833,0,0
493916,0,0
494000,0,0
494083,0,0
494166,0,0
494250,0,0
494333,0,0
494416,0,0
494500,0,0
494583,0,0
494666,0,1
494749,0,1
494833,0,1
494916,0,1
495000,0,1
495083,0,1
495166,0,1
495250,0,1
495333,0,1
495416,0,1
495499,0,1
495583,0,1
495666,0,1
495750,0,1
495833,0,1
495916,0,1
496000,0,1
496083,0,1
496166,0,1
496249,0,1
496333,0,1
496416,0,1
496500,0,1
496583,0,1
496666,0,1
496750,0,1
496833,0,1
496916,0,1
497000,0,1
497083,0,1
497166,0,1
497249,0,1
497333,0,1
497416,0,1
497500,0,1
497583,0,1
497666,0,1
497750,0,1
497833,0,1
497916,0,1
497999,0,1
498083,0,1
498166,0,1
498250,0,1
498333,0,1
498416,0,1
498500,0,1
498583,0,1
498666,0,1
498749,0,1
498833,0,1
498916,0,1
499000,0,1
499083,0,1
499166,0,1
499250,0,1
499333,0,1
